,url_length,n_result,slash_count,dot_count,.edu,.com,.gov,.net,.org,.other,alexa_rank,keyword_in_netloc,keyword_in_path,keyword_in_title,keyword_in_description,labels,urls,titles,descriptions
340,74.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest,pirates of the caribbean dead mans chest  wikipedia  enwikipediaorg  wiki  piratesofthecaribbeandeadmanschest,pirates of the caribbean dead mans chest is a 2006 american fantasy swashbuckler film it is the second installment of the pirates of the caribbean film  soundtrack    list of locations in pirates of    liars dice    video game
341,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0383574/,pirates of the caribbean dead mans chest 2006  imdb  wwwimdbcom  title,rating   7310  679656
342,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=SNA-Ezahmok,pirates of the caribbean dead mans chest 2006 trailer 1  wwwyoutubecom  watch,duration   207  posted   mar 19 2021
343,73.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_mans_chest,pirates of the caribbean dead mans chest  rotten tomatoes  wwwrottentomatoescom  piratesofthecaribbeandeadmanschest,rating   53  229
344,91.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,http://www.themoviedb.org/movie/58-pirates-of-the-caribbean-dead-man-s-chest?language=en-US,pirates of the caribbean dead mans chest 2006  the movie   wwwthemoviedborg  movie  58piratesofthecaribbeandeadmansc,captain jack sparrow works his way out of a blood debt with the ghostly davy jones to avoid eternal damnation
345,46.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10886.0,0.0,0.0,1.0,1.0,1,https://www.boxofficemojo.com/title/tt0383574/,pirates of the caribbean dead mans chest 2006  box office mojo  wwwboxofficemojocom  title,pirates of the caribbean dead mans chest 2006  jack sparrow races to recover the heart of davy jones to avoid enslaving his soul to jones service as
346,80.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Pirates-Caribbean-Chest-Two-Disc-Collectors/dp/B00005JP0F,pirates of the caribbean dead mans chest  amazoncom  wwwamazoncom  piratescaribbeanchesttwodisccollectors,rating   47  7936
347,72.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0,https://www.amazon.com/Pirates-Caribbean-Dead-Chest-Region/dp/B01M8PPSA8,pirates of caribbean dead mans chest dvd 2006 region 1   wwwamazoncom  piratescaribbeandeadchestregion,rating   47  7936
348,56.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,136778.0,0.0,0.0,1.0,0.0,0,https://www.filmsite.org/series-piratesofcaribbean2.html,pirates of the caribbean dead mans chest 2006  filmsiteorg  wwwfilmsiteorg  seriespiratesofcaribbean2,according to the legend told by voodoo priestess tia dalma naomie harris jones carved his own forlorn broken heart out of his human body years earlier and
349,101.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://the-jh-movie-collection-official.fandom.com/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest,pirates of the caribbean dead mans chest  the jh movie   thejhmoviecollectionofficialfandomcom  wiki  piratesofthecarib,dead mans chest was released in the united states on july 7 2006 and received mixed reviews with praise for its special effects action sequences hans
350,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0110357/,the lion king 1994  imdb  wwwimdbcom  title,rating   8510  990879
351,43.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/The_Lion_King,the lion king  wikipedia  enwikipediaorg  wiki  thelionking,the lion king is a 1994 american animated musical film produced by walt disney feature animation and released by walt disney pictures it is the 32nd disney  2019 film    the lion king franchise    the lion king 1    musical
352,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=eHcZlPpNt0Q,the lion king 1994 trailer 1  movieclips classic trailers  wwwyoutubecom  watch,duration   122  posted   mar 6 2018
353,46.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/the_lion_king,the lion king  rotten tomatoes  wwwrottentomatoescom  thelionking,rating   93  130
354,44.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://disney.fandom.com/wiki/The_Lion_King,the lion king  disney wiki  disneyfandomcom  wiki  thelionking,during its release in 1994 the film grossed more than 763 million worldwide making it the most successful film released that year beating forrest gump true
355,72.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,2.0,0.0,1,https://superlogos.fandom.com/wiki/The_Lion_King_(1994_film)_Credits_USA,the lion king 1994 film credits usa  superlogos wiki  superlogosfandomcom  wiki  thelionking1994filmcreditsusa,performed by elton john  piano elton john  guitar davey johnstone  drums chuck sabo  bass phil spalding  background vocals rick astley gary barlow kiki
356,63.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2287.0,0.0,1.0,2.0,0.0,1,https://www.fandango.com/the-lion-king-1994-51667/cast-and-crew,the lion king 1994 cast and crew  fandango  wwwfandangocom  thelionking199451667  castandcrew,young simba son of mufasa must fight his wicked uncle scar to be king after his father is killed
357,64.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Lion-King-Matthew-Broderick/dp/B001AQR3JY,the lion king  amazoncom  wwwamazoncom  lionkingmatthewbroderick,rating   48  14734
358,71.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3241.0,0.0,1.0,2.0,0.0,0,https://www.popsugar.com/entertainment/Lion-King-1994-Cast-Now-45537487,lion king 1994 cast now  popsugar entertainment  wwwpopsugarcom  entertainment  lionking1994castnow45537487,jul 26 2019    heres what the original cast of the lion king is up to now  matthew broderick simba  moira kelly nala  james earl jones mufasa  jeremy
359,65.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13865.0,0.0,1.0,2.0,0.0,0,https://www.commonsensemedia.org/movie-reviews/the-lion-king-1994,the lion king 1994 movie review  common sense media  wwwcommonsensemediaorg  moviereviews  thelionking1994,rating   40        nell minow
360,39.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Rogue_One,rogue one  wikipedia  enwikipediaorg  wiki  rogueone,rogue one a star wars story or simply rogue one is a 2016 american epic space opera film directed by gareth edwards the screenplay by chris weitz and  a star wars story novel    catalyst a rogue one novel    gareth edwards director
361,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt3748528/,rogue one a star wars story 2016  imdb  wwwimdbcom  title,rating   7810  584917
362,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=frdj1zb9sMY,rogue one a star wars story trailer official  youtube  wwwyoutubecom  watch,duration   216  posted   aug 11 2016
363,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=sC9abcLLQpI,rogue one a star wars story trailer 2 official  youtube  wwwyoutubecom  watch,duration   238  posted   oct 13 2016
364,60.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/rogue_one_a_star_wars_story,rogue one a star wars story  rotten tomatoes  wwwrottentomatoescom  rogueoneastarwarsstory,rating   84  456
365,61.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1,https://starwars.fandom.com/wiki/Rogue_One:_A_Star_Wars_Story,rogue one a star wars story  wookieepedia  fandom  starwarsfandomcom  wiki  rogueoneastarwarsstory,duration   221  posted   apr 11 2017
366,48.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,572026.0,0.0,0.0,0.0,0.0,0,https://www.lucasfilm.com/productions/rogue_one/,rogue one a star wars story  lucasfilmcom  wwwlucasfilmcom  productions  rogueone,a story set apart from the classic installments of the star wars saga rogue one brings a unique perspective to the galaxy far far away
367,40.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,37259.0,0.0,0.0,0.0,0.0,0,https://www.starwars.com/films/rogue-one,rogue one  starwarscom  wwwstarwarscom  films  rogueone,from lucasfilm comes the first of the star wars standalone films rogue one a star wars story an allnew epic adventure in a time of conflict
368,67.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/rogue-one-a-star-wars-story-2016,rogue one a star wars story movie review 2016  roger ebert  wwwrogerebertcom  reviews  rogueoneastarwarsstory2016,dec 13 2016    rogue one jyn erso does not care for the rebellion or the war as whole and her top priority is finding her dad when she finds her dad the
369,67.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,https://www.themoviedb.org/movie/330459-rogue-one-a-star-wars-story,rogue one a star wars story 2016  the movie database tmdb  wwwthemoviedborg  movie  330459rogueoneastarwarsstory,overview a rogue band of resistance fighters unite for a mission to steal the death star plans and bring a new hope to the galaxy
370,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt6139732/,aladdin 2019  imdb  wwwimdbcom  title,rating   6910  247137
371,49.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,1,https://en.wikipedia.org/wiki/Aladdin_(2019_film),aladdin 2019 film  wikipedia  enwikipediaorg  wiki  aladdin2019film,aladdin is a 2019 american musical fantasy film produced by walt disney pictures directed by guy ritchie from a script he cowrote with john august  aladdin disney character    naomi scott    mena massoud    marwan kenzari
372,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=foyufD52aog,disneys aladdin official trailer  in theaters may 24  youtube  wwwyoutubecom  watch,duration   215  posted   mar 12 2019
373,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=eGLSPyGszjo,will smith  prince ali from aladdin  youtube  wwwyoutubecom  watch,duration   408  posted   may 7 2020
374,40.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/aladdin,aladdin  rotten tomatoes  wwwrottentomatoescom  aladdin,rating   57  381
375,38.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6897.0,0.0,1.0,2.0,1.0,1,https://movies.disney.com/aladdin-2019,aladdin 2019  disney movies  moviesdisneycom  aladdin2019,may 24 2019    a thrilling and vibrant liveaction adaptation of disneys animated classic aladdin is the exciting tale of the charming street rat
376,50.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,2.0,1.0,1,https://disney.fandom.com/wiki/Aladdin_(2019_film),aladdin 2019 film  disney wiki  disneyfandomcom  wiki  aladdin2019film,duration   127  posted   jun 7 2019
377,54.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,1.0,0,https://www.disneyplus.com/movies/aladdin/57QdIBthImk6,watch aladdin  full movie  disney  wwwdisneypluscom  movies  aladdin,from disney comes the thrilling liveaction adaptation of aladdin  2019  2h 15mromance family fantasy actionadventure musical get disney
378,75.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2067.0,0.0,1.0,1.0,2.0,0,https://www.vox.com/2019/5/22/18634316/disneys-aladdin-remake-review-rating,review disneys liveaction aladdin is half charming half dreadful  wwwvoxcom  2019  disneysaladdinremakereviewrating,may 22 2019    2019s aladdin tries its best to regenerate that magic and to its credit it finds some success it is frequently quite charming
379,55.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12304.0,0.0,1.0,1.0,1.0,0,https://tvtropes.org/pmwiki/pmwiki.php/Film/Aladdin2019,aladdin 2019 film  tv tropes  tvtropesorg  film,a liveaction adaptation of the classic disney animated canon film aladdin that was released on may 24 2019 the film was directed by guy ritchie written by
380,73.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_On_Stranger_Tides,pirates of the caribbean on stranger tides  wikipedia  enwikipediaorg  wiki  piratesofthecaribbeanonstrangertides,pirates of the caribbean on stranger tides is a 2011 american fantasy swashbuckler film the fourth installment in the pirates of the caribbean film series
381,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt1298650/,pirates of the caribbean on stranger tides 2011  imdb  wwwimdbcom  title,rating   6610  500468
382,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=t5AqJww06bw,pirates of the caribbean 4 official trailer  youtube  wwwyoutubecom  watch,duration   309  posted   dec 13 2010
383,75.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_on_stranger_tides,pirates of the caribbean on stranger tides  rotten tomatoes  wwwrottentomatoescom  piratesofthecaribbeanonstrangertides,rating   33  278
384,68.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6897.0,0.0,0.0,0.0,2.0,1,https://movies.disney.com/pirates-of-the-caribbean-on-stranger-tides,pirates of the caribbean on stranger tides  disney movies  moviesdisneycom  piratesofthecaribbeanonstrangertides,may 20 2011    may 20 2011 action adventure live action pirates of the caribbean on stranger tides is a tale of truth betrayal youth demise  and mermaids
385,73.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0,https://www.amazon.com/Pirates-Caribbean-Stranger-Tides-DVD/dp/B00IEM6YGU,pirates of the caribbean on stranger tides 2011 dvd  wwwamazoncom  piratescaribbeanstrangertidesdvd,rating   47  17143
386,80.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,https://www.themoviedb.org/movie/1865-pirates-of-the-caribbean-on-stranger-tides,pirates of the caribbean on stranger tides 2011  the movie   wwwthemoviedborg  movie  1865piratesofthecaribbeanonstranger,aug 21 2019    captain jack sparrow crosses paths with a woman from his past and hes not sure if its love  or if shes a ruthless con artist whos
387,82.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,1.0,1.0,0,https://www.rogerebert.com/reviews/pirates-of-the-caribbean-on-stranger-tides-2011,pirates of the caribbean on stranger tides movie review 2011  wwwrogerebertcom  reviews  piratesofthecaribbeanonstrangertides,may 18 2011    pirates of the caribbean on stranger tides is about what youd expect it is long expensive and bombastic and the beautiful mermaid has a
388,75.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://pirates.fandom.com/wiki/Pirates_of_the_Caribbean:_On_Stranger_Tides,pirates of the caribbean on stranger tides  potc wiki  piratesfandomcom  wiki  piratesofthecaribbeanonstrangertides,pirates of the caribbean on stranger tides is the fourth installment in the pirates of the caribbean film series released on may 20 2011 as the sequel to
389,93.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7439.0,0.0,0.0,0.0,0.0,0,https://www.vudu.com/content/movies/details/Pirates-of-the-Caribbean-On-Stranger-Tides/186652,pirates of the caribbean on stranger tides  vudu  wwwvuducom  content  movies  details  piratesofthecaribbeanon,rating   42  36842
390,45.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Despicable_Me_3,despicable me 3  wikipedia  enwikipediaorg  wiki  despicableme3,despicable me 3 is a 2017 american computeranimated comedy film produced by illumination and distributed by universal pictures it is the sequel to  production    marketing    release    reception
391,43.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=6DBi41reeF0,despicable me 3  official trailer  in theaters summer 2017 hd  wwwyoutubecom  watch,duration   231  posted   dec 14 2016
392,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=euz-KBBfAAo,despicable me 3  in theaters june 30  official trailer 2 hd  wwwyoutubecom  watch,duration   240  posted   mar 14 2017
393,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0,https://www.youtube.com/watch?v=Ps3MsEdfpAw,despicable me 3 2017  balthazar vs gru scene 110  movieclips  wwwyoutubecom  watch,duration   322  posted   nov 21 2017
394,37.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt3469046/,despicable me 3 2017  imdb  wwwimdbcom  title,rating   6310  123369
395,48.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,0,https://www.imdb.com/title/tt3469046/plotsummary,plot summary  despicable me 3 2017  imdb  wwwimdbcom  title  plotsummary,with the delusional 1980s bad boy balthazar bratt the latest and most fearsome supervillain still on the loose superagents gru and lucy are fired from the
396,48.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/despicable_me_3,despicable me 3  rotten tomatoes  wwwrottentomatoescom  despicableme3,rating   59  198
397,65.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Despicable-Me-3-Steve-Carell/dp/B071K96CS6,watch despicable me 3  prime video  amazoncom  wwwamazoncom  despicableme3stevecarell,rating   47  16405
398,52.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://despicableme.fandom.com/wiki/Despicable_Me_3,despicable me 3  fandom  despicablemefandomcom  wiki  despicableme3,despicable me 3 stylized as despicable m3 is a 2017 american 3d computeranimated epic comedydrama adventure film produced by illumination entertainment
399,55.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/despicable-me-3-2017,despicable me 3 movie review  film summary 2017  roger ebert  wwwrogerebertcom  reviews  despicableme32017,jun 29 2017    for most of the people involved with the film despicable me 3 is a payday pure and simple and have responded accordingly carrells gru who
400,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0107290/,jurassic park 1993  imdb  wwwimdbcom  title,rating   8110  916014
401,50.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Jurassic_Park_(film),jurassic park film  wikipedia  enwikipediaorg  wiki  jurassicparkfilm,jurassic park is a 1993 american science fiction action film directed by steven spielberg and produced by kathleen kennedy and gerald r molen  jurassic park disambiguation    the lost world    ariana richards    bob peck
402,43.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,0,https://en.wikipedia.org/wiki/Jurassic_Park,jurassic park  wikipedia  enwikipediaorg  wiki  jurassicpark,the book was successful as was steven spielbergs 1993 film adaptation the film received a theatrical 3d rerelease in 2013  background    films    novels    cast and crew
403,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=PJlmYh27MHg,welcome to jurassic park scene 110  movieclips  youtube  wwwyoutubecom  watch,duration   329  posted   may 27 2011
404,46.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/jurassic_park,jurassic park  rotten tomatoes  wwwrottentomatoescom  jurassicpark,rating   92  130
405,42.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3944.0,0.0,0.0,0.0,0.0,0,https://letterboxd.com/film/jurassic-park/,jurassic park  letterboxd  letterboxdcom  film  jurassicpark,rating   41  434810
406,57.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://jurassicpark.fandom.com/wiki/Jurassic_Park_(film),jurassic park film  jurassicparkfandomcom  wiki  jurassicparkfilm,jurassic park is a 1993 american science fictionadventuredrama film directed by steven spielberg based upon the novel of the same name
407,64.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,http://www.themoviedb.org/movie/329-jurassic-park?language=en-US,jurassic park 1993  the movie database tmdb  wwwthemoviedborg  movie  329jurassicpark,sep 10 2018    a wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric dna before opening day he invites a
